File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_report_error, 1, 12, 4
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_fsplit, 17, 48, 44
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_get_env_var, 7, 41, 7
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_get_groups, 10, 40, 19
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_lib_version, 3, 10, 2
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_nullify_all_pointers, 1, 6, 1
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_IsProfilingActive, 1, 8, 6
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, loadiJIT_Funcs, 15, 89, 42
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_GetNewMethodID, 1, 7, 2
3rdparty/protobuf/src/google/protobuf/any.cc, PackFrom, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/any.cc, PackFrom, 0, 8, 2
3rdparty/protobuf/src/google/protobuf/any.cc, UnpackTo, 1, 6, 6
3rdparty/protobuf/src/google/protobuf/any.cc, GetAnyFieldDescriptors, 4, 14, 24
3rdparty/protobuf/src/google/protobuf/any_lite.cc, GetTypeUrl, 2, 9, 6
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalPackFrom, 0, 8, 2
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalUnpackTo, 1, 7, 6
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalIs, 2, 6, 10
3rdparty/protobuf/src/google/protobuf/any_lite.cc, ParseAnyTypeUrl, 3, 12, 13
3rdparty/protobuf/src/google/protobuf/any_lite.cc, ParseAnyTypeUrl, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateMemory, 3, 22, 16
3rdparty/protobuf/src/google/protobuf/arena.cc, operator(), 1, 10, 9
3rdparty/protobuf/src/google/protobuf/arena.cc, Free, 1, 11, 4
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateAlignedWithCleanupFallback, 0, 7, 1
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateAlignedFallback, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateNewBlock, 0, 11, 7
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceUsed, 0, 6, 2
3rdparty/protobuf/src/google/protobuf/arena.cc, CleanupList, 3, 16, 15
3rdparty/protobuf/src/google/protobuf/arena.cc, InitializeFrom, 2, 9, 13
3rdparty/protobuf/src/google/protobuf/arena.cc, InitializeWithPolicy, 6, 34, 37
3rdparty/protobuf/src/google/protobuf/arena.cc, Init, 1, 16, 14
3rdparty/protobuf/src/google/protobuf/arena.cc, SetInitialBlock, 0, 6, 4
3rdparty/protobuf/src/google/protobuf/arena.cc, ~ThreadSafeArena, 3, 13, 10
3rdparty/protobuf/src/google/protobuf/arena.cc, Free, 1, 9, 4
3rdparty/protobuf/src/google/protobuf/arena.cc, Reset, 4, 29, 26
3rdparty/protobuf/src/google/protobuf/arena.cc, AddCleanup, 1, 7, 5
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateAlignedFallback, 2, 13, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateAlignedWithCleanupFallback, 2, 14, 5
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceAllocated, 1, 8, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceUsed, 2, 8, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, CleanupList, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, GetSerialArenaFallback, 4, 20, 15
3rdparty/protobuf/src/google/protobuf/arena.h, AlignTo, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/arena.h, arena_delete_object, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/arena.h, IsMessageOwnedArena, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AlignUpTo8, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, RecordAllocs, 0, 1, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, set_policy, 0, 4, 8
3rdparty/protobuf/src/google/protobuf/arena_impl.h, get, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, is_user_owned_initial_block, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, should_record_allocs, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, RecordAlloc, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, get_mask, 0, 4, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AllocateFromExisting, 0, 7, 1
3rdparty/protobuf/src/google/protobuf/arena_impl.h, MaybeAllocateAligned, 1, 8, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AllocateFromExistingWithCleanupFallback, 0, 10, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AddCleanup, 0, 7, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, ThreadSafeArena, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/arena_impl.h, MaybeAllocateAligned, 2, 8, 3
