Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
TemplateConsumer.dispose( );1;0;5
TransformerAdapter.recycle( );1;0;4
TemplateConsumer.endDocument( );1;0;4
TemplateConsumer.setConsumer( XMLConsumer consumer );1;0;3
TemplateConsumer.service( ServiceManager manager );1;0;6
TemplateConsumer.setup( SourceResolver resolver , Map objectModel , String src , Parameters parameters );1;0;3
TransformerAdapter.setup( SourceResolver resolver , Map objectModel , String src , Parameters parameters );1;0;4
TransformerAdapter.service( ServiceManager manager );1;0;4
TemplateConsumer.TemplateConsumer( );1;0;3
TransformerAdapter.dispose( );1;0;4
TransformerAdapter.setConsumer( XMLConsumer xmlConsumer );1;0;4
TemplateConsumer.recycle( );1;0;4
