Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
SchemaTypeImpl.setWhiteSpaceRule( int ws );1;0;1
SchemaTypeImpl.setBaseEnumTypeRef( SchemaType . Ref baseEnumTyperef );1;0;3
SchemaTypeImpl.createElementType( QName eltName , QName xsiType , SchemaTypeLoader wildcardTypeLoader );14;12;45
SchemaTypeImpl.createUnattachedSubclass( SchemaType sType );8;4;40
SchemaTypeImpl.getElementProperties( );2;1;6
SchemaTypeImpl.isSGResolved( );1;1;1
SchemaTypeImpl.getJavaImplConstructor2( );5;4;16
SchemaTypeImpl.setName( QName name );1;0;1
SchemaTypeImpl.getSubstitutionGroupMembers( );1;0;4
SchemaTypeImpl.getContainerField( );5;6;14
SequencerImpl.SequencerImpl( SchemaTypeVisitorImpl visitor );1;0;3
SchemaTypeImpl.buildEltList( List eltList , SchemaParticle contentModel );7;3;18
SchemaTypeImpl.finishResolvingSGs( );2;1;5
SchemaTypeImpl.getPrePostExtension( );1;0;3
SchemaTypeImpl.setOrderSensitive( boolean sensitive );1;0;1
SchemaTypeImpl.createBuiltinInstance( );48;0;101
SchemaTypeImpl.finalList( );1;0;1
SchemaTypeImpl.qnameSetForWildcardAttributes( );3;3;14
SchemaTypeImpl.containsElements( );2;3;4
SchemaTypeImpl.assertSGResolving( );3;3;4
SchemaTypeImpl.createAttributeType( QName attrName , SchemaTypeLoader wildcardTypeLoader );8;5;35
SchemaTypeImpl.setDocumentType( boolean isDocument );1;0;1
SchemaTypeImpl.setUserData( Object data );1;0;1
SchemaTypeImpl.isFinite( );1;0;1
SchemaTypeImpl.setOrdered( int ordering );1;0;1
SchemaTypeImpl.setBounded( boolean f );1;0;1
SchemaTypeImpl.SchemaTypeImpl( SchemaContainer container );1;0;3
SchemaTypeImpl.getDocumentElementName( );3;1;9
SchemaTypeImpl.setBaseTypeRef( SchemaType . Ref typeref );1;0;1
SchemaTypeImpl.getEnumerationValues( );4;4;11
SchemaTypeImpl.isRedefinition( );1;0;1
SchemaTypeImpl.getContentType( );1;0;1
SchemaTypeImpl.setAnnotation( SchemaAnnotation ann );1;0;1
SchemaTypeImpl.SchemaTypeImpl( SchemaContainer container , boolean unloaded );2;0;6
SchemaTypeImpl.enumForString( String s );2;1;6
SchemaTypeImpl.isValidSubstitution( QName name );1;0;3
SchemaTypeImpl.getTypeSystem( );1;0;1
SchemaTypeImpl.finishJavaizing( );2;1;5
SchemaTypeImpl.getContainer( );1;0;1
SchemaTypeImpl.getGroupReferenceContext( );1;0;1
SchemaTypeImpl.setCompiled( boolean f );1;0;1
SchemaTypeImpl.isSkippedAnonymousType( );2;3;2
SchemaTypeImpl.getShortJavaName( );1;0;1
