Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
XIncludeHandler.setDocumentHandler( XMLDocumentHandler handler );4;3;11
XIncludeHandler.checkAndSendNotation( Notation not );6;5;28
XIncludeHandler.getDocumentSource( );1;0;3
UnparsedEntity.equals( Object obj );3;1;10
XIncludeHandler.setXIncludeLocator( XMLLocatorWrapper locator );1;0;3
XIncludeHandler.isRootDocument( );1;1;3
XIncludeHandler.getRootElementProcessed( );2;0;3
XIncludeHandler.copyFeatures1( Enumeration features , String featurePrefix , XMLComponentManager from , ParserConfigurationSettings to );3;1;11
XIncludeHandler.notationDecl( String name , XMLResourceIdentifier identifier , Augmentations augmentations );2;1;6
XIncludeHandler.setSawInclude( int depth , boolean val );2;2;8
XIncludeHandler.processXMLLangAttributes( XMLAttributes attributes );2;1;7
XIncludeHandler.copyFeatures( XMLComponentManager from , ParserConfigurationSettings to );1;0;6
XIncludeHandler.getDTDSource( );1;0;3
XIncludeHandler.addUnparsedEntity( String name , XMLResourceIdentifier identifier , String notation , Augmentations augmentations );1;0;11
XIncludeHandler.isTopLevelIncludedItemViaInclude( );2;3;3
XIncludeHandler.endElement( QName element , Augmentations augs );12;16;28
XIncludeHandler.getState( int depth );1;0;3
XIncludeHandler.getBaseURI( int depth );1;0;4
XIncludeHandler.attributeDecl( String elementName , String attributeName , String type , String [ ] enumeration , String defaultType , XMLString defaultValue , XMLString nonNormalizedDefaultValue , Augmentations augmentations );2;1;13
XIncludeHandler.endConditional( Augmentations augmentations );2;1;5
XIncludeHandler.endGeneralEntity( String name , Augmentations augs );4;5;7
XIncludeHandler.getResultDepth( );1;0;3
XIncludeHandler.checkMultipleRootElements( );2;0;6
XIncludeHandler.checkAndSendUnparsedEntity( UnparsedEntity ent );6;5;37
XIncludeHandler.isFallbackElement( QName element );2;1;4
XIncludeHandler.endAttlist( Augmentations augmentations );2;1;5
XIncludeHandler.sameLanguageAsIncludeParent( );2;2;4
XIncludeHandler.setParent( XIncludeHandler parent );1;0;3
