File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
3rdparty/ittnotify/src/ittnotify/ittnotify_config.h, __itt_interlocked_increment, 0, 4, 4
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_report_error, 1, 12, 1
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_fsplit, 17, 48, 16
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_get_groups, 10, 40, 8
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_lib_version, 3, 10, 2
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_IsProfilingActive, 1, 8, 1
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_GetNewMethodID, 1, 7, 3
3rdparty/openjpeg/openjp2/bio.c, opj_bio_byteout, 2, 10, 9
3rdparty/openjpeg/openjp2/bio.c, opj_bio_bytein, 2, 10, 9
3rdparty/openjpeg/openjp2/bio.c, opj_bio_putbit, 1, 9, 3
3rdparty/openjpeg/openjp2/bio.c, opj_bio_getbit, 1, 9, 6
3rdparty/openjpeg/openjp2/bio.c, opj_bio_numbytes, 0, 4, 4
3rdparty/openjpeg/openjp2/bio.c, opj_bio_init_enc, 0, 8, 4
3rdparty/openjpeg/openjp2/bio.c, opj_bio_init_dec, 0, 8, 4
3rdparty/openjpeg/openjp2/bio.c, opj_bio_write, 2, 8, 3
3rdparty/openjpeg/openjp2/bio.c, opj_bio_flush, 3, 12, 5
3rdparty/openjpeg/openjp2/bio.c, opj_bio_inalign, 2, 10, 7
3rdparty/openjpeg/openjp2/cio.c, opj_write_bytes_BE, 1, 8, 8
3rdparty/openjpeg/openjp2/cio.c, opj_write_bytes_LE, 2, 10, 8
3rdparty/openjpeg/openjp2/cio.c, opj_read_bytes_BE, 1, 8, 8
3rdparty/openjpeg/openjp2/cio.c, opj_read_bytes_LE, 2, 11, 8
3rdparty/openjpeg/openjp2/cio.c, opj_write_double_LE, 1, 9, 8
3rdparty/openjpeg/openjp2/cio.c, opj_read_double_LE, 1, 8, 8
3rdparty/openjpeg/openjp2/cio.c, opj_write_float_LE, 1, 9, 8
3rdparty/openjpeg/openjp2/cio.c, opj_read_float_LE, 1, 8, 8
3rdparty/openjpeg/openjp2/cio.c, opj_stream_create, 3, 30, 2
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_read_function, 2, 9, 7
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_seek_function, 1, 9, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_write_function, 2, 9, 7
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_skip_function, 1, 9, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_user_data, 1, 10, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_set_user_data_length, 1, 9, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_read_data, 12, 81, 20
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_data, 5, 34, 10
3rdparty/openjpeg/openjp2/cio.c, opj_stream_flush, 2, 20, 3
3rdparty/openjpeg/openjp2/cio.c, opj_stream_read_skip, 9, 51, 26
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_skip, 5, 29, 9
3rdparty/openjpeg/openjp2/cio.c, opj_stream_get_number_byte_left, 1, 8, 4
3rdparty/openjpeg/openjp2/cio.c, opj_stream_read_seek, 1, 15, 1
3rdparty/openjpeg/openjp2/cio.c, opj_stream_write_seek, 2, 17, 2
3rdparty/openjpeg/openjp2/cio.c, opj_stream_has_seek, 0, 4, 2
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_create, 2, 16, 2
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_destroy, 2, 10, 1
3rdparty/openjpeg/openjp2/function_list.c, opj_procedure_list_add_procedure, 2, 27, 8
3rdparty/openjpeg/openjp2/image.c, opj_image_create, 6, 42, 35
3rdparty/openjpeg/openjp2/image.c, opj_image_tile_create, 3, 30, 1
3rdparty/openjpeg/openjp2/invert.c, opj_lupSolve, 4, 46, 48
3rdparty/openjpeg/openjp2/invert.c, opj_lupInvert, 2, 24, 4
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_check_poc_val, 11, 65, 45
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_get_num_tp, 7, 42, 6
3rdparty/openjpeg/openjp2/j2k.c, opj_j2k_calculate_tp, 2, 35, 8
