File,Method Name,Cyclomatic Complexity,Source Lines of Code,Mutant Density
3rdparty/ittnotify/src/ittnotify/ittnotify_config.h, __TBB_machine_fetchadd4, 0, 9, 2
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_report_error, 1, 12, 4
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_fsplit, 17, 48, 44
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_get_groups, 10, 40, 19
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_lib_version, 3, 10, 2
3rdparty/ittnotify/src/ittnotify/ittnotify_static.c, __itt_nullify_all_pointers, 1, 6, 1
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_IsProfilingActive, 1, 8, 6
3rdparty/ittnotify/src/ittnotify/jitprofiling.c, iJIT_GetNewMethodID, 1, 7, 2
3rdparty/protobuf/src/google/protobuf/any.cc, PackFrom, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/any.cc, PackFrom, 0, 8, 2
3rdparty/protobuf/src/google/protobuf/any.cc, UnpackTo, 1, 6, 6
3rdparty/protobuf/src/google/protobuf/any.cc, GetAnyFieldDescriptors, 4, 14, 24
3rdparty/protobuf/src/google/protobuf/any_lite.cc, GetTypeUrl, 2, 9, 6
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalPackFrom, 0, 8, 2
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalUnpackTo, 1, 7, 6
3rdparty/protobuf/src/google/protobuf/any_lite.cc, InternalIs, 2, 6, 10
3rdparty/protobuf/src/google/protobuf/any_lite.cc, ParseAnyTypeUrl, 3, 12, 13
3rdparty/protobuf/src/google/protobuf/any_lite.cc, ParseAnyTypeUrl, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateMemory, 3, 22, 16
3rdparty/protobuf/src/google/protobuf/arena.cc, AllocateNewBlock, 0, 11, 7
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceUsed, 0, 6, 2
3rdparty/protobuf/src/google/protobuf/arena.cc, CleanupList, 3, 16, 15
3rdparty/protobuf/src/google/protobuf/arena.cc, InitializeFrom, 2, 9, 13
3rdparty/protobuf/src/google/protobuf/arena.cc, InitializeWithPolicy, 6, 34, 37
3rdparty/protobuf/src/google/protobuf/arena.cc, Init, 1, 16, 14
3rdparty/protobuf/src/google/protobuf/arena.cc, SetInitialBlock, 0, 6, 4
3rdparty/protobuf/src/google/protobuf/arena.cc, Free, 1, 9, 4
3rdparty/protobuf/src/google/protobuf/arena.cc, Reset, 4, 29, 26
3rdparty/protobuf/src/google/protobuf/arena.cc, AddCleanup, 1, 7, 5
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceAllocated, 1, 8, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, SpaceUsed, 2, 8, 3
3rdparty/protobuf/src/google/protobuf/arena.cc, CleanupList, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, AlignUpTo8, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, set_policy, 0, 4, 8
3rdparty/protobuf/src/google/protobuf/arena_impl.h, get, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, get, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, is_user_owned_initial_block, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, set_is_user_owned_initial_block, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, should_record_allocs, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, RecordAlloc, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, set_next, 0, 1, 2
3rdparty/protobuf/src/google/protobuf/arena_impl.h, ThreadSafeArena, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/arena_impl.h, LifeCycleId, 0, 3, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, CacheSerialArena, 0, 5, 4
3rdparty/protobuf/src/google/protobuf/arena_impl.h, GetSerialArenaFast, 3, 10, 6
3rdparty/protobuf/src/google/protobuf/arena_impl.h, GetSerialArenaFromThreadCache, 1, 9, 3
3rdparty/protobuf/src/google/protobuf/arena_impl.h, thread_cache, 0, 1, 3
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Init, 1, 13, 7
3rdparty/protobuf/src/google/protobuf/arenastring.cc, SetAndReturnNewString, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 1, 8, 8
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 4, 18, 20
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 1, 4, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Set, 1, 4, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Mutable, 2, 7, 5
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Mutable, 2, 8, 5
3rdparty/protobuf/src/google/protobuf/arenastring.cc, MutableNoCopy, 2, 11, 6
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Release, 1, 8, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, ReleaseNonDefault, 2, 21, 13
3rdparty/protobuf/src/google/protobuf/arenastring.cc, SetAllocated, 4, 17, 21
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Destroy, 2, 9, 10
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Destroy, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, Destroy, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arenastring.cc, ClearToEmpty, 1, 6, 6
3rdparty/protobuf/src/google/protobuf/arenastring.cc, ClearToDefault, 2, 8, 10
3rdparty/protobuf/src/google/protobuf/arenastring.cc, SetStrWithHeapBuffer, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/arenastring.cc, ReadArenaString, 1, 12, 5
3rdparty/protobuf/src/google/protobuf/arenastring.h, SetTagged, 0, 4, 6
3rdparty/protobuf/src/google/protobuf/arenastring.h, Set, 0, 1, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, IsNull, 0, 1, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, UnsafeSetDefault, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, ClearNonDefaultToEmpty, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, MutableNoArenaNoDefault, 1, 8, 2
3rdparty/protobuf/src/google/protobuf/arenastring.h, DestroyNoArena, 1, 5, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, enum_value_descriptor, 2, 9, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, type, 1, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, IsAggregate, 3, 4, 17
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ToLower, 2, 3, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ToCamelCase, 5, 19, 24
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ToJsonName, 3, 16, 16
3rdparty/protobuf/src/google/protobuf/descriptor.cc, EnumValueToPascalCase, 3, 18, 17
3rdparty/protobuf/src/google/protobuf/descriptor.cc, NewAllowedProto3Extendee, 1, 12, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AllocRawInternal, 9, 32, 45
3rdparty/protobuf/src/google/protobuf/descriptor.cc, OperatorDelete, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, PopBlock, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RelocateToUsedList, 4, 17, 23
3rdparty/protobuf/src/google/protobuf/descriptor.cc, Tables, 0, 20, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddCheckpoint, 0, 3, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ClearLastCheckpoint, 1, 10, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RollbackToLastCheckpoint, 3, 25, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindSymbol, 1, 6, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindNestedSymbol, 1, 8, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindByNameHelper, 9, 25, 29
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByNumber, 4, 12, 15
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindParentForFieldsByMap, 2, 12, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FieldsByLowercaseNamesLazyInitStatic, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FieldsByLowercaseNamesLazyInitInternal, 2, 9, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FieldsByCamelcaseNamesLazyInitStatic, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FieldsByCamelcaseNamesLazyInitInternal, 2, 9, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindEnumValueByNumber, 3, 14, 11
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindAllExtensions, 2, 9, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddSymbol, 1, 10, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddAliasUnderParent, 0, 7, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddFile, 1, 8, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FinalizeTables, 0, 4, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddFieldByStylizedNames, 2, 18, 11
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddFieldByNumber, 4, 10, 19
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddEnumValueByNumber, 2, 8, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddExtension, 1, 9, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, Strdup, 0, 6, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AllocateBytes, 1, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildLocationsByPath, 1, 7, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, InternalDontEnforceDependencies, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddUnusedImportTrackFile, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ClearUnusedImportTrackFiles, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, InternalIsFileLoaded, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, NewGeneratedPool, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, generated_pool, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, InternalAddGeneratedFile, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFileByName, 6, 19, 17
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFileContainingSymbol, 6, 20, 18
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByName, 2, 10, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByName, 2, 10, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByNumber, 9, 31, 24
3rdparty/protobuf/src/google/protobuf/descriptor.cc, InternalFindExtensionByNumberNoLock, 4, 13, 9
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByPrintableName, 10, 23, 28
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindAllExtensions, 7, 26, 34
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByNumber, 2, 8, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByLowercaseName, 2, 10, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByCamelcaseName, 2, 10, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindFieldByName, 2, 5, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByName, 2, 6, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByLowercaseName, 2, 10, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByCamelcaseName, 2, 10, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, map_key, 1, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, map_value, 1, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByName, 2, 6, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByLowercaseName, 2, 9, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindExtensionByCamelcaseName, 2, 9, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 1, 8, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindReservedRangeContainingNumber, 3, 9, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, TryFindFileInFallbackDatabase, 4, 13, 15
3rdparty/protobuf/src/google/protobuf/descriptor.cc, IsSubSymbolOfBuiltType, 5, 18, 15
3rdparty/protobuf/src/google/protobuf/descriptor.cc, TryFindSymbolInFallbackDatabase, 6, 16, 23
3rdparty/protobuf/src/google/protobuf/descriptor.cc, TryFindExtensionInFallbackDatabase, 4, 16, 14
3rdparty/protobuf/src/google/protobuf/descriptor.cc, is_map_message_type, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DefaultValueAsString, 13, 37, 4
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 10, 29, 33
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyJsonNameTo, 4, 13, 17
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopySourceCodeInfoTo, 2, 6, 9
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 9, 32, 30
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyJsonNameTo, 6, 17, 25
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 13, 43, 69
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyJsonNameTo, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 1, 6, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 4, 17, 16
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 1, 7, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 2, 9, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CopyTo, 5, 20, 31
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RetrieveOptionsAssumingRightPool, 7, 42, 32
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddPreComment, 3, 12, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddPostComment, 2, 5, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 15, 80, 65
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 7, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 2, 15, 11
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, DebugStringWithOptions, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 5, 23, 21
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, is_packed, 5, 8, 20
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 5, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetSourceLocation, 0, 6, 3
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 1, 10, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 2, 16, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 0, 5, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 1, 10, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 0, 5, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 0, 4, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, GetLocationPath, 0, 5, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildField, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildExtension, 0, 4, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, get_allow_unknown, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, get_enforce_weak, 0, 3, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, get_is_placeholder, 1, 3, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, assert_mutex_held, 1, 5, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFile, 0, 11, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFileCollectingErrors, 0, 12, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFileFromDatabase, 2, 14, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddError, 2, 16, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddError, 0, 5, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddNotDefinedError, 4, 31, 18
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddWarning, 1, 11, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, IsInPackage, 2, 6, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, RecordPublicDependencies, 4, 6, 12
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindSymbolNotEnforcingDepsHelper, 6, 14, 18
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindSymbolNotEnforcingDeps, 2, 9, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, FindSymbol, 9, 22, 23
3rdparty/protobuf/src/google/protobuf/descriptor.cc, LookupSymbolNoPlaceholder, 11, 49, 40
3rdparty/protobuf/src/google/protobuf/descriptor.cc, LookupSymbol, 2, 11, 5
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateQualifiedName, 11, 16, 48
3rdparty/protobuf/src/google/protobuf/descriptor.cc, NewPlaceholderWithMutexHeld, 7, 75, 60
3rdparty/protobuf/src/google/protobuf/descriptor.cc, NewPlaceholderFileWithMutexHeld, 1, 18, 15
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddSymbol, 8, 42, 31
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddPackage, 5, 29, 23
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateSymbolName, 9, 17, 43
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddRecursiveImportError, 2, 16, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddTwiceListedError, 0, 6, 1
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AddImportError, 1, 12, 7
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ExistingFileMatchesProto, 2, 11, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFile, 11, 40, 45
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFileImpl, 48, 178, 225
3rdparty/protobuf/src/google/protobuf/descriptor.cc, AllocateNameStrings, 1, 9, 2
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildMessage, 28, 124, 100
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildFieldOrExtension, 55, 229, 195
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildExtensionRange, 4, 28, 21
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildReservedRange, 1, 10, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildReservedRange, 1, 10, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildOneof, 1, 16, 11
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CheckEnumValueUniqueness, 5, 30, 23
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildEnum, 18, 86, 65
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildEnumValue, 5, 45, 33
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildService, 1, 17, 9
3rdparty/protobuf/src/google/protobuf/descriptor.cc, BuildMethod, 1, 18, 13
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkFile, 5, 18, 18
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkMessage, 24, 89, 96
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkExtensionRange, 1, 8, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkField, 42, 192, 203
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkEnum, 2, 9, 9
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkEnumValue, 1, 8, 6
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkService, 2, 9, 9
3rdparty/protobuf/src/google/protobuf/descriptor.cc, CrossLinkMethod, 7, 44, 42
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateFileOptions, 4, 24, 17
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateProto3, 3, 12, 10
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ToLowercaseWithoutUnderscores, 4, 13, 18
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateProto3Message, 8, 39, 31
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateProto3Field, 9, 32, 40
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateProto3Enum, 2, 8, 11
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateMessageOptions, 3, 22, 8
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateFieldOptions, 21, 56, 89
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateEnumOptions, 5, 24, 21
3rdparty/protobuf/src/google/protobuf/descriptor.cc, ValidateExtensionRangeOptions, 0, 6, 1
