Method Name;Cyclomatic Complexity;Mutant Density;Source Lines of Code
PhysicianSession.getPhysicians( Physician criteria );1;0;3
PhysicianSession.getSortedPhysiciansModel( );2;2;11
PhysicianSession.setSortByLastName( );2;2;12
PhysicianSession.compare( Physician p1 , Physician p2 );1;0;5
PhysicianSession.getSearchCriteria( );1;0;3
PhysicianSession.sortPhysicians( ArrayList < Physician > physicians );5;0;13
PhysicianSession.setSortByGender( );2;2;12
PhysicianSession.addPhysician( Physician physician );1;0;3
PhysicianSession.setSearchCriteria( Physician criteria );1;0;3
PhysicianSession.PhysicianSession( );1;0;3
PhysicianSession.getPhysician( int id );1;1;4
